time,open,high,low,close
1723273200,60481.28,60872.64,60481.28,60866.12
1723276800,60866.12,60910.63,60651.89,60757.56
1723280400,60757.56,61133.15,60757.32,60921.35
1723284000,60921.41,61034.97,60670.51,60811.22
1723287600,60811.22,61026.49,60780.71,60943.06
1723291200,60942.98,60968.52,60740.8,60747.39
1723294800,60747.39,60767.54,60454.84,60455.11
1723298400,60455.11,60697.29,60434.03,60608.79
1723302000,60608.71,60769.84,60528.6,60539.82
1723305600,60540.15,60732.19,60427.31,60696.25
1723309200,60696.52,60862.86,60578.45,60790.52
1723312800,60790.51,61198.21,60755,60973.13
1723316400,60973.4,61160.42,60868.36,61037.57
1723320000,61038.31,61131.17,60924.88,61010.78
1723323600,61010.78,61184.66,60991.82,61099.29
1723327200,61099.29,61099.49,60909.76,60953.57
1723330800,60953.57,60956.34,60782.04,60946.53
1723334400,60946.52,61245.43,60902.75,61103.93
1723338000,61103.97,61171.6,60962.23,61123.44
1723341600,61123.44,61139.81,60988.64,61037.29
1723345200,61037.49,61380.65,61033,61096.8
1723348800,61096.8,61154.12,60892.38,60905.5
1723352400,60905.39,61159.95,60892.84,61125.44
1723356000,61125.44,61174.08,61023.32,61129.84
1723359600,61129.84,61281.11,61102.51,61265.82
1723363200,61265.82,61435.02,61168.66,61271.99
1723366800,61272.68,61788.78,61025.78,61120.9
1723370400,61121.02,61269.61,60962.46,61048.7
1723374000,61049,61072.83,60445.28,60680.12
1723377600,60680.25,60708.93,60259.46,60503.64
1723381200,60503.28,60633.14,60193.29,60469.95
1723384800,60469.95,60758.07,60211.38,60358.97
1723388400,60358.83,60430.13,59961.44,60135.7
1723392000,60135.7,60298.59,60003.24,60192.01
1723395600,60192.07,60360.61,60026.72,60288.47
1723399200,60288.47,60351.43,60149.89,60273.21
1723402800,60273.21,60286.8,59570.89,59632.36
1723406400,59632.06,59682.23,58334.62,58518.93
1723410000,58518.93,59085.73,58337.51,59029.91
1723413600,59029.86,59344.83,58550.78,59009.39
1723417200,59009.39,59026.32,58715.02,58723.62
1723420800,58723.62,59081.06,58148.93,58455.09
1723424400,58455.42,58796.98,58288.22,58592.83
1723428000,58592.89,58747.88,58324.62,58720.17
1723431600,58719.76,58818.91,58449.3,58513.79
1723435200,58513.96,58678.62,58371.66,58528.27
1723438800,58528.27,58697.16,58409.93,58579.77
1723442400,58580.25,58641.19,58156.22,58414.15
1723446000,58414.15,58967.06,57672.21,58681.3
1723449600,58681.23,59012.54,58258.52,58333.6
1723453200,58332.53,58632.36,58181.24,58302.5
1723456800,58302.5,58994.7,58135.4,58972.31
1723460400,58972.7,59966.15,58895.14,59860.9
1723464000,59860.9,59932.25,59526,59730.52
1723467600,59729.56,59879.64,58011.46,58162.23
1723471200,58162.24,60683.46,57823.15,60296.09
1723474800,60296.09,60513.84,59270.33,60204.22
1723478400,60204.22,60413.67,59568.23,59614.08
1723482000,59613.66,59914.88,59271.22,59299.88
1723485600,59299.88,59492.28,58454.56,58529.47
1723489200,58529.8,59300.24,58529.8,59044.07
1723492800,59044.08,59391.93,58743.17,58849.21
1723496400,58849.21,59226.07,58564.97,58975.75
1723500000,58976.22,59258.47,58867.78,59059.51
1723503600,59059.05,59734.11,59035.07,59351.93
1723507200,59352.19,59895.23,59287.92,59802.04
1723510800,59800.69,59929.17,59493.17,59749.88
1723514400,59749.88,59789.84,59312.51,59493.11
1723518000,59493.11,59530.19,58889.04,59051
1723521600,59051.66,59258.88,58850.17,59231.88
1723525200,59232.46,59367.24,59115.58,59222.3
1723528800,59222.3,59481.18,59003.26,59376.64
1723532400,59376.2,59465.26,59075.52,59245.94
1723536000,59245.61,59338.7,58946.84,59105.08
1723539600,59105.09,59108.87,58722.77,58957.75
1723543200,58957.65,58978.09,58461.18,58681.8
1723546800,58681.8,58908.41,58600.21,58841.65
1723550400,58841.86,59194.37,58737.48,59134.3
1723554000,59134.21,59421.1,58856.35,59402.66
1723557600,59403.26,59780.19,59042.43,59650.32
1723561200,59649.04,59734.85,59371.61,59488.3
1723564800,59488.3,61180.56,59467.69,61164.13
1723568400,61164.86,61559.73,60924.5,61178.9
1723572000,61179.45,61221.59,60776.9,60813.4
1723575600,60813.22,60976.45,60264.87,60836.97
1723579200,60837.03,60983.85,60579.64,60580.02
1723582800,60580.02,61141.67,60521.97,61040.16
1723586400,61040.45,61073.99,60471.2,60594.46
1723590000,60594.05,60623.24,60407.41,60596.19
1723593600,60595.72,60867.68,60443.2,60805.15
1723597200,60805.15,60843.37,60542.48,60542.48
1723600800,60542.48,60858.78,60516.18,60824.06
1723604400,60824.06,61315.72,60823.97,60971.74
1723608000,60971.74,61177.52,60915.49,60960.51
1723611600,60960.49,61093.12,60818.41,60854.52
1723615200,60854.23,60926.38,60661.21,60877.26
1723618800,60877.53,60958.47,60719.94,60931.9
1723622400,60931.89,60945.58,60660.5,60913.17
1723626000,60913.29,60996.01,60836.08,60875.4
1723629600,60875.5,61342.46,60857.07,61122.66
1723633200,61123.19,61437.1,60912.38,61313.54
1723636800,61313.2,61727.31,60890.02,61087.48
1723640400,61087.12,61186.4,59511.08,59631.61
1723644000,59630.93,59635.38,58869.09,59518.69
1723647600,59518.69,59849.27,58925.84,59447.22
1723651200,59446.76,59468.07,58695.57,59147.72
1723654800,59147.02,59395.9,59066.19,59186.44
1723658400,59186.44,59445.85,58855.52,59007.67
1723662000,59007.61,59136.93,58741.31,58917.32
1723665600,58918.13,59192.86,58907.66,59163.82
1723669200,59163.41,59169.51,58892.73,58929.14
1723672800,58929.14,59027.89,58470.39,58993.12
1723676400,58993.12,59033.61,58701.8,58701.9
1723680000,58701.89,59040.06,58690.89,59005.33
1723683600,59005.33,59054.78,58190.44,58220.35
1723687200,58218.82,58567.67,58042.49,58422.82
1723690800,58422.53,58506.87,58365.45,58454.36
1723694400,58454.36,58479.61,58175.51,58404.26
1723698000,58404.34,58643.75,58213.41,58327.28
1723701600,58327.28,58401.62,57874.35,58110.92
1723705200,58110.46,58160.82,57734.07,58071.85
1723708800,58071.86,58392.05,57981.21,58385.54
1723712400,58385.54,58557.11,58318.81,58432.49
1723716000,58431.76,58546.51,58315.51,58375.7
1723719600,58375.7,58860.43,58366.87,58756.63
1723723200,58756.63,59366.83,58621.56,58815.63
1723726800,58815.52,59482.66,58598.72,59460.07
1723730400,59459.4,59738.3,59224.51,59426.52
1723734000,59426.31,59775.26,59291.09,59696.78
1723737600,59696.18,59853.84,59448.52,59548.18
1723741200,59548.17,59558.37,58805.75,58884.07
1723744800,58885.33,58889.65,57562.22,57883.54
1723748400,57883.61,57960.68,56719.46,57056.46
1723752000,57056.5,57134.7,56150.16,56663.14
1723755600,56664.33,57637.57,56633.78,57634.15
1723759200,57633.89,57885.69,57398.53,57630.41
1723762800,57629.79,57831.21,57498.82,57554.6
1723766400,57554.6,57681.62,57375.41,57478.32
1723770000,57478.17,57621.95,57110.87,57546.78
1723773600,57546.74,58490.21,57346.4,58207.61
1723777200,58207.94,58227.7,57820.32,57900.12
1723780800,57900.12,58321.34,57820.14,58316.31
1723784400,58316.41,58343.53,58135.82,58206.69
1723788000,58207.52,58638.49,58073.43,58535.31
1723791600,58535.6,58554.65,58338.33,58467.09
1723795200,58467.09,58609.33,58338.72,58370.25
1723798800,58370.37,58673.37,58272.21,58670.47
1723802400,58669.96,58679.67,58314.73,58445.62
1723806000,58445.64,58626.74,58253.34,58409.29
1723809600,58409.04,58519.15,57552.57,57871.47
1723813200,57871.47,58852.11,57789.85,58350.94
1723816800,58350.94,58459.5,57877.1,58018.32
1723820400,58018.32,58227.05,57661.52,58086.85
1723824000,58087.02,58712.13,58010.22,58574.41
1723827600,58573.86,59334.42,58400.16,59229.99
1723831200,59245.48,59566.96,59097.83,59474.89
1723834800,59475.16,59824.98,59421.66,59684.95
1723838400,59686.89,59712.85,59198.47,59292.25
1723842000,59292.81,59314.74,58959.58,59031.44
1723845600,59029.95,59184.18,58975.44,58975.82
1723849200,58975.44,59055.88,58753.98,58884.89
1723852800,58884.89,59269.93,58811.96,59199.65
1723856400,59198.57,59396.72,59133.04,59258.33
1723860000,59257.62,59354.17,59126.38,59160.05
1723863600,59160.05,59192.66,59013.33,59170.79
1723867200,59170.07,59276.89,59096.68,59231.79
1723870800,59231.79,59261.08,59162.6,59176.88
1723874400,59176.83,59236.04,59162.85,59172.51
1723878000,59172.51,59273.86,59067.65,59263.57
1723881600,59263.75,59297.14,59177.43,59293.09
1723885200,59293.09,59477.12,59239.39,59338.52
1723888800,59338.37,59359.81,59099.1,59122.12
1723892400,59122.12,59192.22,59076.39,59150.13
1723896000,59149.94,59283.72,59114.48,59243.4
1723899600,59243.35,59453,59204.36,59338.35
1723903200,59338,59557.7,59270.88,59543.4
1723906800,59544.68,59650.13,59378.77,59401.61
1723910400,59401.61,59707.24,59401.34,59625.2
1723914000,59625.2,59681.78,59443.06,59443.65
1723917600,59443.65,59486.1,59323.26,59421.55
1723921200,59421.55,59552.25,59399.06,59485.87
1723924800,59485.87,59514.53,59345.18,59410.32
1723928400,59410.09,59444.21,59170.09,59318.88
1723932000,59318.88,59359.34,59265.03,59326.87
1723935600,59327.43,59505.26,59316.59,59505.26
1723939200,59505.23,59740.94,59429.22,59682.69
1723942800,59683.05,59692.84,59415.87,59438.42
1723946400,59438.78,60247.9,59399.34,60132.45
1723950000,60132.7,60242.64,59312.12,59344.76
1723953600,59344.76,59498.53,59270.32,59456.87
1723957200,59456.53,59692.37,59419.22,59494.83
1723960800,59494.83,59629.41,59484.39,59598.52
1723964400,59598.2,59659.77,59522.33,59579.06
1723968000,59579.06,59718.52,59442.53,59710.89
1723971600,59710.89,60104.13,59656.81,59885.78
1723975200,59885.79,60194.15,59840.75,59875.93
1723978800,59875.93,60036.18,59775.29,60028.06
1723982400,60028.06,60269.38,59895.7,59984.83
1723986000,59984.35,60229.96,59835.77,59838.8
1723989600,59841.27,59974.7,59680.25,59813.96
1723993200,59814.09,59935.52,59707.12,59867.76
1723996800,59866.66,59951.72,59781.99,59846.01
1724000400,59846.21,59865.1,59398.26,59530.26
1724004000,59530.26,59627.75,59474.4,59606.36
1724007600,59606.36,59759.15,59515.28,59712.65
1724011200,59712.45,59866.03,59687.66,59819.57
1724014800,59819.45,59820.47,59347.58,59444.18
1724018400,59444.53,59580.91,59354.7,59354.99
1724022000,59354.86,59411.31,58429.72,58435.43
1724025600,58435.43,58708.33,58235.67,58355.57
1724029200,58354.85,58625.41,58241.07,58568.2
1724032800,58568.2,58745.48,58434.28,58675.99
1724036400,58676.01,58768.8,58569.28,58744.75
1724040000,58744.75,58751.81,58495.4,58585.7
1724043600,58585.7,58619.68,58386.49,58483.78
1724047200,58483.78,58666.38,58396.01,58577.35
1724050800,58577.39,58750.53,58506.59,58512.21
1724054400,58512.2,58664.99,58442.71,58612.91
1724058000,58612.92,58676.64,57986.48,58015.18
1724061600,58015.85,58203.25,57836.69,58055.94
1724065200,58056.02,58505.33,57989.81,58400.66
1724068800,58399.17,58512.3,58271.91,58417.44
1724072400,58417.78,58970.55,58097.3,58207.16
1724076000,58207.2,58632.02,58085.59,58620.52
1724079600,58620.79,58779.48,58518,58548.24
1724083200,58548.26,58714.9,58388.79,58708.6
1724086800,58708.51,59286.75,58576.39,59028.14
1724090400,59027.19,59237.53,58741.5,59014.89
1724094000,59014.36,59134.84,58882.96,58974.59
1724097600,58974.58,59330.02,58918.7,59088.31
1724101200,59088.99,59240.35,58972.97,58973.8
1724104800,58974.15,59275.06,58973.18,59245.22
1724108400,59245.28,59607.67,59095.84,59445.55
1724112000,59445.55,60631.04,59383.48,60498.02
1724115600,60497.82,60913.26,60397.26,60469.31
1724119200,60469.67,60570.14,60357.72,60547.51
1724122800,60547.08,60635.67,60442.57,60635.12
1724126400,60634.69,61011.7,60604.43,60889.05
1724130000,60890.05,61395.33,60887.96,61139.67
1724133600,61139.67,61159.06,60956.85,60978.5
1724137200,60978.5,61019.98,60821.22,60937.21
1724140800,60936.02,60965.99,60705.96,60781.61
1724144400,60781.5,60990.56,60769.86,60875.29
1724148000,60875.35,60894.05,60693.99,60733.95
1724151600,60734.21,60753.53,60442.21,60537.19
1724155200,60537.29,60763.6,60520.67,60711.04
1724158800,60711.02,60967.47,60376.78,60909.02
1724162400,60908.82,60922.72,59476.36,59479.23
1724166000,59479.63,59492.75,58726.3,58842.89
1724169600,58842.7,59053.97,58612.88,58818.41
1724173200,58818.41,59071.86,58701.31,59055.33
1724176800,59055.34,59494.41,59019.92,59210.1
1724180400,59210.05,59607.44,59168.9,59515.49
1724184000,59515.28,59720.08,59312.01,59329.72
1724187600,59329.8,59343.82,58929.58,59313.05
1724191200,59312.95,59554.69,59256.04,59385.26
1724194800,59385.26,59416.95,59012.14,59032.08
1724198400,59032.09,59280.57,58961.64,58994.67
1724202000,58994.59,59284.12,58808.26,59284.11
1724205600,59284.24,59514.51,59259.3,59369.28
1724209200,59368.47,59423.39,59222.25,59323.88
1724212800,59323.72,59410,59201.17,59361.01
1724216400,59361.02,59408.58,59303.37,59384.55
1724220000,59384.67,59732.97,59368.56,59631.9
1724223600,59631.68,59735.73,59583.79,59714.32
1724227200,59714.32,59914.56,59253.78,59453.56
1724230800,59453.39,59509.06,59104.16,59292.22
1724234400,59292.22,59485.42,59217.94,59469.76
1724238000,59470.62,59507.5,59277.05,59366.27
1724241600,59367.26,59600,59275.55,59510.34
1724245200,59510.34,60087.04,58863.77,59945.28
1724248800,59941.63,60201.01,59266.19,59421.07
1724252400,59419.55,59785.19,59308.7,59518.77
1724256000,59519.06,59948.62,59385.5,59885.85
1724259600,59885.35,60037.22,59714.64,59941.7
1724263200,59941.28,60832.49,59858.54,60773.93
1724266800,60773.93,61627.12,60725.33,61578.85
1724270400,61578.44,61818.68,60913.58,61238.1
1724274000,61237.19,61485.8,60947.34,61236.95
1724277600,61236.95,61499.91,61180.77,61180.78
1724281200,61180.94,61291.02,61014.07,61158.13
1724284800,61158.53,61227.28,60829.45,60830.74
1724288400,60830.69,61007.84,60739.87,60980.91
1724292000,60981.03,60981.26,59785.95,60190.85
1724295600,60190.15,60626.9,60094.45,60559.77
1724299200,60559.64,60855.72,60472.98,60833.06
1724302800,60832.95,60842.11,60625.52,60734.21
1724306400,60733.56,60950.57,60698.57,60774.73
1724310000,60774.92,61104.33,60719.24,60999.29
1724313600,60999.03,61118.97,60876.36,60942.79
1724317200,60942.19,60987.69,60820.53,60899.26
1724320800,60899.26,61410.36,60844.02,61360.58
1724324400,61360.58,61392.2,61121.66,61347.2
1724328000,61347.2,61402.32,60797.87,60891.24
1724331600,60891.25,60933.03,60442.01,60827.46
1724335200,60827.48,60853.41,60362.59,60526.07
1724338800,60526.07,60833.47,60119.06,60422.5
1724342400,60422.5,60599.58,60296.03,60337.69
1724346000,60337.69,60521.21,60157.5,60175.16
1724349600,60175.16,60576.58,60145.64,60341.34
1724353200,60341.06,60445.83,60183.49,60313.8
1724356800,60313.12,60692.57,60300.82,60689.49
1724360400,60689.45,60701.82,60476.61,60557.37
1724364000,60557.37,60608.86,60436.29,60447.16
1724367600,60447.16,60473.23,60320.7,60387.52
1724371200,60387.28,60945.27,60349.92,60732.91
1724374800,60732.92,60862.48,60614.12,60777.63
1724378400,60778.1,60815.72,60624.73,60633.05
1724382000,60633.05,60695.88,60579.73,60599.89
1724385600,60599.86,60729.64,60589.66,60712.47
1724389200,60712.47,61079.52,60712.13,60863.22
1724392800,60863.36,61348.37,60838.26,61195.25
1724396400,61195.88,61262.66,60997.32,61074.03
1724400000,61073.44,61326.24,61042.92,61321.16
1724403600,61321.16,61339.76,61015.7,61030.09
1724407200,61030.1,61166.52,61011.91,61063.84
1724410800,61063.75,61085.73,60700.81,60745.79
1724414400,60745.79,61221.59,60745.79,61149.43
1724418000,61149.24,61169.05,60900.74,61123.19
1724421600,61123.19,62299.67,60814.83,61008.68
1724425200,61008.68,61772.31,60932.2,61547.24
1724428800,61546.59,61821.82,61365.69,61737.59
1724432400,61737.45,63020.94,61626.97,63009.23
1724436000,63009.3,63402.83,62718.47,63162.17
1724439600,63162.17,63820.01,63017.24,63634.31
1724443200,63634.31,63797.74,63498.44,63632.97
1724446800,63635.21,64580.76,63606.86,64398.06
1724450400,64398.29,64938.03,64009.05,64096.76
1724454000,64097.84,64321.21,63845.95,64041.06
1724457600,64041.93,64230.96,63875.78,64006.1
1724461200,64006.64,64048.36,63676.13,63878.44
1724464800,63878.44,64041.19,63832.1,63991.56
1724468400,63991.56,64035,63818.24,63875.59
1724472000,63875.59,64027.17,63866.69,63939.33
1724475600,63939.33,64066.32,63908.19,64031.94
1724479200,64031.95,64304.62,63969.59,64095.15
1724482800,64095.44,64370.68,64093.8,64357.11
1724486400,64357.09,64465.98,64186.72,64456.91
1724490000,64456.91,64510.42,64243.54,64373.26
1724493600,64373.26,64427.36,64142.92,64161.16
1724497200,64159.99,64229.66,63942.64,63951.32
1724500800,63951.31,64224.72,63946.74,64130.87
1724504400,64131.05,64285,64032.75,64259.43
1724508000,64259.19,64266.77,64116.84,64215.98
1724511600,64215.98,64216.41,63925.43,64020.14
1724515200,64020.14,64456.16,64003.64,64340.78
1724518800,64340.78,64340.79,63996.92,64092.79
1724522400,64092.53,64479.11,63981.33,64266.11
1724526000,64266.11,64415.05,64253.62,64253.69
1724529600,64253.78,64370.06,64175.52,64176.39
1724533200,64176.7,64214.22,63603.14,63660.36
1724536800,63659.89,64027.39,63622.27,63879.01
1724540400,63879.99,64200.5,63843.07,64198.68
1724544000,64198.51,64514.76,64129.3,64192.41
1724547600,64191.56,64395.12,64069.2,64169.57
1724551200,64169.35,64289.34,64126.14,64158
1724554800,64158,64191.93,64019.04,64121.19
1724558400,64120.8,64179.45,64019.31,64171.36
1724562000,64171.36,64215.57,64131.74,64158.94
1724565600,64158.77,64185.6,63996.68,64016.03
1724569200,64016.36,64057.93,63806.56,63886.78
1724572800,63886.78,64026.48,63827.26,63953.22
1724576400,63952.64,63998.84,63816.67,63880.26
1724580000,63880.26,63951.31,63807.58,63899.24
1724583600,63899.24,64030.52,63891.05,63894.39
1724587200,63894.34,63956.84,63827.22,63945.2
1724590800,63945.21,64186.47,63871.81,64101.43
1724594400,64101.49,64269.29,64100.91,64171.1
1724598000,64171.26,64301.63,64105.94,64152.01
1724601600,64152.01,64220.06,64031.27,64053.73
1724605200,64053.73,64182.48,64041.06,64158.65
1724608800,64158.65,64266.65,64087.46,64185.35
1724612400,64185.39,64228.75,64162.35,64205.38
1724616000,64205.09,64283.66,64147.45,64227.81
1724619600,64228.09,64583.45,64226.36,64404.06
1724623200,64403.46,64632.16,64307.17,64504.37
1724626800,64505.25,64998.01,64233.07,64244.37
1724630400,64244.05,64499.77,63920.55,64135.91
1724634000,64135.94,64215.48,63918.28,63962.47
1724637600,63962.6,64094.97,63824.71,64091.11
1724641200,64090.75,64146.93,64027.86,64139.88
1724644800,64139.81,64230.2,63973.9,64043.44
1724648400,64042.52,64075.1,63911.14,63977.47
1724652000,63977.41,64004.49,63675.73,63748.34
1724655600,63748.22,63888.41,63606.38,63652.06
1724659200,63652.07,63889.62,63622.49,63759.84
1724662800,63759.84,63877.62,63320.02,63877.62
1724666400,63876.98,64058.3,63757.22,63806.31
1724670000,63806.09,64018.9,63761.76,63882.06
1724673600,63882.08,63983.36,63493.7,63656.53
1724677200,63656.54,63895.93,63523.64,63786.51
1724680800,63786.48,63895.89,63189.1,63524.01
1724684400,63524.03,63654.55,63104.06,63560.71
1724688000,63559.7,63840.69,63437.27,63728.62
1724691600,63728.95,63890.96,63232.31,63401.86
1724695200,63401.86,63727.58,63222.66,63668.55
1724698800,63668.56,63727.45,63292.85,63365.51
1724702400,63365.19,63582.27,63226.95,63458.41
1724706000,63458.43,63458.43,62877.51,63180.73
1724709600,63180.91,63302.25,62914.12,62997.88
1724713200,62996.54,63190.76,62839.62,62864.15
1724716800,62864.91,63059.4,62675.83,62733.73
1724720400,62733.81,63218.69,62707.79,63007.14
1724724000,63007.03,63203.45,62906.68,62915.21
1724727600,62914.73,63018.86,62735.7,62982.79
1724731200,62982.79,63108.87,62923.33,63052.04
1724734800,63052.04,63210.07,63051.05,63161.51
1724738400,63161.51,63163.3,62745.37,62777.24
1724742000,62776.55,62973.3,62776.55,62913.36
1724745600,62912.73,63010.05,62713.76,62824.93
1724749200,62824.93,62962.28,62599.55,62692.26
1724752800,62692.25,62692.42,62262.33,62343.96
1724756400,62343.96,62553.69,62249.03,62426.05
1724760000,62426.05,62483.87,62180.2,62434.97
1724763600,62436.15,62498.48,62150.87,62244.47
1724767200,62244.47,62299.87,61824.26,61860.95
1724770800,61861.12,61985.34,61494.25,61717.45
1724774400,61717.13,61998.52,61550.21,61573.42
1724778000,61573.42,61943.25,61535.58,61942.96
1724781600,61942.91,62153.84,61897.69,62107.14
1724785200,62107.02,62203.41,61895.98,62113.3
1724788800,62113.92,62113.95,61857.7,61863.57
1724792400,61863.57,61958,60002.94,60427.65
1724796000,60427.69,60430.84,58084.55,59511.06
1724799600,59511.11,59772.26,59163.99,59426
1724803200,59426.68,59459.19,59017.28,59102.99
1724806800,59103.27,59466.59,58936.81,59394.71
1724810400,59394.62,59429.06,59208.04,59350.04
1724814000,59350.07,59663.73,59321.24,59642.18
1724817600,59642.18,59673.06,59302.54,59344.07
1724821200,59344.15,59499.97,59267.62,59301.35
1724824800,59301.35,59371.34,59144.45,59203.67
1724828400,59203.76,59287.17,58552.01,58621.88
1724832000,58621.83,59309.03,58554.35,59241.42
1724835600,59241.88,60222.51,59168.27,60208.66
1724839200,60208.64,60222.16,59712.99,59771.25
1724842800,59771.24,60107.97,59695.55,59949.62
1724846400,59949.62,60171.88,59901.68,59965.07
1724850000,59965.07,60020.49,59337.44,59348.05
1724853600,59347.83,59946.7,58960.18,59211.09
1724857200,59210.3,59210.3,58486.86,59013.07
1724860800,59012.92,59227.72,57886.45,59211.35
1724864400,59211.95,59262.06,58651.82,58656.95
1724868000,58657.37,59516.28,58611.53,59497.04
1724871600,59497.04,59837.11,58843.09,58914.21
1724875200,58912.71,59600.86,58671.9,59353.24
1724878800,59351.5,59493.36,59094.58,59128.76
1724882400,59129.1,59268.29,58861.4,59207.87
1724886000,59207.65,59211.4,59003.03,59038.94
1724889600,59035.31,59241.01,58931.97,59213.33
1724893200,59213.54,59325.09,58891.77,59004.09
1724896800,59004.09,59191.89,58940.83,59144.07
1724900400,59144.07,59196.96,59038.46,59148.39
1724904000,59148.38,59220.54,59078.13,59203.96
1724907600,59203.91,59465.79,59151.79,59444.14
1724911200,59444.14,59765.18,59381.96,59576.67
1724914800,59576.67,59689.49,59511.92,59589.4
1724918400,59589.18,59637.61,59385.58,59557.99
1724922000,59557.85,59777.23,59556.42,59592.01
1724925600,59591.53,59844.58,59582.57,59683.84
1724929200,59683.05,60475.98,59623.49,60080.35
1724932800,60080.15,60498.35,59999.65,60327.66
1724936400,60327.7,60662.8,60203.92,60631.44
1724940000,60631.64,60950.32,60459.67,60818.13
1724943600,60817.7,61164.22,60759.6,60785.97
1724947200,60785.74,60963.63,60235.33,60301.41
1724950800,60300.95,60592.12,60187.19,60537.11
1724954400,60537.11,60553.47,58931.95,59165.42
1724958000,59165.85,59703.63,58965.81,59261.36
1724961600,59261.63,59524.35,59240.6,59524.35
1724965200,59524.87,59641.5,59438.65,59501.06
1724968800,59500.78,59501.03,58769,59215.94
1724972400,59215.94,59395.27,59154.76,59367.32
1724976000,59367.17,59483.26,59140.04,59210.51
1724979600,59210.55,59304.95,58972.23,59220.99
1724983200,59221.4,59342.58,59067.86,59209.41
1724986800,59209.64,59210.95,58913.39,59038.28
1724990400,59038.47,59160.69,59015.8,59020.46
1724994000,59020.46,59029.18,58696.87,58784.8
1724997600,58785.05,59375.46,58714.13,59362.95
1725001200,59363.27,59587.85,59240.11,59278.61
1725004800,59278.76,59581.66,59277.86,59451.08
1725008400,59450.91,59667.9,59426.61,59587.01
1725012000,59587.01,59673.59,59439.78,59587.07
1725015600,59587.07,59648.28,59325.8,59401.41
1725019200,59401.41,59904.13,59381.67,59541.48
1725022800,59541.48,59666.26,58936.06,59647.59
1725026400,59646.74,59826.54,58463.35,58471.7
1725030000,58471.94,58667.87,57957.31,58097.32
1725033600,58097.57,58599.38,57782.58,58558.92
1725037200,58558.65,58811.75,58410.61,58635.48
1725040800,58635.45,59370.98,58632.5,59370.72
1725044400,59370.42,59373.01,58716.16,58716.16
1725048000,58716.56,59053.34,58710.16,59053.34
1725051600,59053.34,59157.66,58979.92,59058.31
1725055200,59057.75,59292.26,59056,59240.7
1725058800,59239.88,59279.86,59094.51,59122.55
1725062400,59122.23,59445.03,59058.53,59235.92
1725066000,59236.47,59324.13,59170.29,59273.1
1725069600,59273.1,59283.78,59139.53,59184.9
1725073200,59184.9,59240.67,59118.25,59221.96
1725076800,59221.64,59338.66,59204.75,59338.41
1725080400,59338.58,59338.58,59200.06,59200.67
1725084000,59200.51,59253.92,59143.1,59143.91
1725087600,59143.7,59179.14,59056.13,59085.03
1725091200,59085.02,59120.16,58971.73,58975.27
1725094800,58975.27,59011.51,58822.56,58898.73
1725098400,58898.73,59151.19,58860.41,59123.7
1725102000,59123.7,59168.11,59091.26,59104.4
1725105600,59104.51,59229.15,59057.3,59180.67
1725109200,59181.24,59232.14,58925.95,58944.66
1725112800,58944.66,59154.89,58887.35,59115.76
1725116400,59115.76,59143.39,58958.26,58996.83
1725120000,58996.66,59023.52,58847.12,58959.63
1725123600,58959.38,59013.59,58738.92,59002.8
1725127200,59002.8,59126.94,58858.15,58909.32
1725130800,58909.32,58931.2,58818.35,58845.85
1725134400,58845.54,58960.32,58771.86,58940.07
1725138000,58940.07,59118.5,58910.39,59053.88
1725141600,59053.88,59121.48,58993.93,59013.4
1725145200,59013.4,59045.65,58918.49,58963.04
1725148800,58963.19,59063.78,58896.63,58920.72
1725152400,58920.72,58945.98,58814.48,58819.5
1725156000,58820.04,58837.32,58270.62,58530.24
1725159600,58530.24,58657.62,58409.26,58513.16
1725163200,58513.16,58588.25,58354.29,58433.02
1725166800,58433.41,58456.56,57781.97,57971.15
1725170400,57971.89,58282.3,57941.81,58194.32
1725174000,58194.62,58482.42,58121.09,58464.53
1725177600,58463.69,58492.07,58190.44,58221.33
1725181200,58221.33,58386.81,58137.83,58208.78
1725184800,58208.49,58210.31,57890.64,57919.52
1725188400,57919.26,58224.81,57834.88,58224.81
1725192000,58223.26,58299.91,57904.83,58000.1
1725195600,57998.6,58195.45,57738.67,58164.13
1725199200,58165.56,58166.13,57276.65,57867.85
1725202800,57867.85,58339.32,57742.88,58202.01
1725206400,58202.01,58337.89,58079.67,58126.19
1725210000,58126.59,58190.94,57870.75,58115.98
1725213600,58115.69,58756.73,58110.15,58530.47
1725217200,58530.47,58759.89,58281.16,58503.73
1725220800,58504.28,58639.08,58372.48,58417.51
1725224400,58417.28,58421.01,58085.62,58339.56
1725228000,58339.5,58396.57,57241.89,57300.16
1725231600,57300.16,57583.8,57200.17,57294.41
1725235200,57294.11,57642.98,57131.5,57461.99
1725238800,57462.14,57569.38,57243.21,57418.14
1725242400,57418.14,57702,57289.81,57504.33
1725246000,57504.33,57750.86,57498.99,57740.24
1725249600,57740.42,57756.28,57454.21,57462.37
1725253200,57462.81,57973.48,57450.56,57782.46
1725256800,57783.01,57878.27,57669.66,57683.72
1725260400,57683.72,57788.78,57365.9,57543.86
1725264000,57543.97,58279.95,57517.13,58058.3
1725267600,58058.86,58450.18,57898.35,58406.14
1725271200,58405.88,58577.37,58288.63,58494.68
1725274800,58494.68,58666.14,58346.19,58419.67
1725278400,58419.47,58501.89,58257.16,58387.39
1725282000,58387.69,58481.77,58150.5,58178.04
1725285600,58178.25,58794.98,58101.85,58600.27
1725289200,58600.12,58737.38,58490.52,58533.98
