time,open,high,low,close
2025-01-27T00:00:00-06:00,100334.05,100450.28,98704.55,98910.36
2025-01-27T01:00:00-06:00,98911.12,99361.26,97759.61,99012.92
2025-01-27T02:00:00-06:00,99013.33,99322.42,98680.49,99003.92
2025-01-27T03:00:00-06:00,99004.05,99493.26,98765.19,99377.35
2025-01-27T04:00:00-06:00,99377.75,99415.1,98266.83,98348.32
2025-01-27T05:00:00-06:00,98348.26,99314.39,98303.41,98738.29
2025-01-27T06:00:00-06:00,98738.71,100812.04,98687.98,100555.76
2025-01-27T07:00:00-06:00,100554.88,101610.29,100012.73,100453.35
2025-01-27T08:00:00-06:00,100451.84,102253.47,100087.9,101902.96
2025-01-27T09:00:00-06:00,101902.66,102067.19,100859.73,101085
2025-01-27T10:00:00-06:00,101085.02,101203.61,99551.76,99713.58
2025-01-27T11:00:00-06:00,99714.06,100002.89,99041.68,99130.06
2025-01-27T12:00:00-06:00,99131.39,99707.41,98846.67,99141.95
2025-01-27T13:00:00-06:00,99141.37,99894.95,99140.76,99660.24
2025-01-27T14:00:00-06:00,99660.24,101705.61,99573.66,101372.82
2025-01-27T15:00:00-06:00,101372.84,102351.5,100926.66,101314.83
2025-01-27T16:00:00-06:00,101314.83,101907.63,101251.02,101585.59
2025-01-27T17:00:00-06:00,101585.59,102135.9,101585.59,102045.3
2025-01-27T18:00:00-06:00,102045.99,102865.32,101781.84,101842.96
2025-01-27T19:00:00-06:00,101842.98,101964.39,101388.06,101389.53
2025-01-27T20:00:00-06:00,101390.22,102412.68,101332.55,102384.06
2025-01-27T21:00:00-06:00,102384.44,102858.9,102031.05,102617.4
2025-01-27T22:00:00-06:00,102617.41,103345.44,102589.56,102891.77
2025-01-27T23:00:00-06:00,102891.77,103319.9,102822.43,102995.38
2025-01-28T00:00:00-06:00,102995.38,103182.69,102610.35,102728.32
2025-01-28T01:00:00-06:00,102728.32,103304.03,102520.27,102774.03
2025-01-28T02:00:00-06:00,102774.11,103007.76,102595.59,102824.61
2025-01-28T03:00:00-06:00,102824.67,102939.62,102388.02,102937.87
2025-01-28T04:00:00-06:00,102936.85,103160.05,102585.9,102729.36
2025-01-28T05:00:00-06:00,102729.36,102917.4,102551.27,102745.29
2025-01-28T06:00:00-06:00,102745.29,102966.05,102471.3,102570.59
2025-01-28T07:00:00-06:00,102570.59,102919.12,102488.72,102574.78
2025-01-28T08:00:00-06:00,102574.28,102870.52,101814.14,102626.09
2025-01-28T09:00:00-06:00,102626.09,103742.07,102503.75,102762.74
2025-01-28T10:00:00-06:00,102762.74,102881.77,101930.45,102233.29
2025-01-28T11:00:00-06:00,102233.29,103075.08,102204.53,102561.77
2025-01-28T12:00:00-06:00,102562.11,103078.71,102146.47,102190.65
2025-01-28T13:00:00-06:00,102190.65,102641.88,101808.77,102412.64
2025-01-28T14:00:00-06:00,102412.88,102516.04,101217.78,101246.29
2025-01-28T15:00:00-06:00,101246.19,101497.19,100260.37,100314.73
2025-01-28T16:00:00-06:00,100314.79,101352.71,100263.95,101249.97
2025-01-28T17:00:00-06:00,101250.31,101405.09,100749.43,101323.48
2025-01-28T18:00:00-06:00,101323.93,101759.85,101270.23,101643.25
2025-01-28T19:00:00-06:00,101643.35,101927.24,101412.22,101781.53
2025-01-28T20:00:00-06:00,101781.06,102242.84,101639.76,101735.46
2025-01-28T21:00:00-06:00,101735.46,102091.97,101715.61,101985.51
2025-01-28T22:00:00-06:00,101983.74,102126.47,101904.37,101947.56
2025-01-28T23:00:00-06:00,101947.68,102319.07,101923.55,102196.86
2025-01-29T00:00:00-06:00,102196.86,102784.24,102184.77,102741.11
2025-01-29T01:00:00-06:00,102741.11,102751.36,102408.29,102692.96
2025-01-29T02:00:00-06:00,102692.58,102933.88,102624.77,102675.26
2025-01-29T03:00:00-06:00,102675.25,102713.89,102252.47,102275.06
2025-01-29T04:00:00-06:00,102275.25,102665.31,102151.2,102477.51
2025-01-29T05:00:00-06:00,102477.51,102738.25,102368.35,102580.44
2025-01-29T06:00:00-06:00,102580.36,102757.03,102163.5,102169.57
2025-01-29T07:00:00-06:00,102169.01,102272.15,101657.48,101785.64
2025-01-29T08:00:00-06:00,101788.1,102303.37,101540.81,101975.56
2025-01-29T09:00:00-06:00,101975.94,102456.58,101743.53,101935.44
2025-01-29T10:00:00-06:00,101935.44,102083.32,101644.35,102039.16
2025-01-29T11:00:00-06:00,102039.16,102707.55,101956.37,102341.82
2025-01-29T12:00:00-06:00,102339.91,102948.54,101953.91,102799.65
2025-01-29T13:00:00-06:00,102800.58,103878.4,101371.92,103515.51
2025-01-29T14:00:00-06:00,103513.41,104720.9,102819.1,104144.98
2025-01-29T15:00:00-06:00,104144.98,104327,103689.29,103689.29
2025-01-29T16:00:00-06:00,103689.29,103944.08,103354.62,103442.89
2025-01-29T17:00:00-06:00,103445.5,104280.82,103402.87,103679.05
2025-01-29T18:00:00-06:00,103678.74,104123.91,103315.92,104024.62
2025-01-29T19:00:00-06:00,104024.07,104536.59,103928.85,104263.86
2025-01-29T20:00:00-06:00,104263.66,104663.36,104004.52,104663.36
2025-01-29T21:00:00-06:00,104663.36,105296.75,104514.97,105213.55
2025-01-29T22:00:00-06:00,105213.36,105580.67,104857.88,105482.38
2025-01-29T23:00:00-06:00,105482.38,105517.54,105036.35,105374.31
2025-01-30T00:00:00-06:00,105372.3,105578.13,105166.17,105185.08
2025-01-30T01:00:00-06:00,105185.68,105333.84,104818.86,105134.67
2025-01-30T02:00:00-06:00,105135.11,105339.32,104937.33,105063.46
2025-01-30T03:00:00-06:00,105064.29,105538.17,105021.83,105417.32
2025-01-30T04:00:00-06:00,105417.32,105417.44,105114.69,105340.17
2025-01-30T05:00:00-06:00,105339.79,105396.16,105081.05,105303.61
2025-01-30T06:00:00-06:00,105303.61,105311.4,104860.06,105025.57
2025-01-30T07:00:00-06:00,105025.57,105355.01,104839.95,104877.07
2025-01-30T08:00:00-06:00,104876.54,106213.97,104665.98,105916.88
2025-01-30T09:00:00-06:00,105916.35,106420.93,105412.86,105568.17
2025-01-30T10:00:00-06:00,105569.27,106008.74,105476.93,105699.9
2025-01-30T11:00:00-06:00,105699.9,105702.05,104935.27,105298.86
2025-01-30T12:00:00-06:00,105298.86,105582.83,104766.25,105577.77
2025-01-30T13:00:00-06:00,105576.5,105780.49,105244.72,105708.76
2025-01-30T14:00:00-06:00,105708.76,105819.82,104853.97,104935.77
2025-01-30T15:00:00-06:00,104932.74,105218.42,104822.09,105046.96
2025-01-30T16:00:00-06:00,105046.96,105350.61,104977.75,105106.09
2025-01-30T17:00:00-06:00,105106.32,105256.62,104704.36,104728.54
2025-01-30T18:00:00-06:00,104728.51,105029.78,104425.38,104907.22
2025-01-30T19:00:00-06:00,104907.21,104913.11,104437.98,104734.04
2025-01-30T20:00:00-06:00,104734.08,104859.28,104275.21,104348.96
2025-01-30T21:00:00-06:00,104349.62,104385.59,103957.92,104347.58
2025-01-30T22:00:00-06:00,104347.57,104549.21,103979.19,104017.38
