date,open,high,low,close
2024-08-20 10:00:00+00:00,60875.35,60894.05,60693.99,60733.95
2024-08-20 11:00:00+00:00,60734.21,60753.53,60442.21,60537.19
2024-08-20 12:00:00+00:00,60537.29,60763.6,60520.67,60711.04
2024-08-20 13:00:00+00:00,60711.02,60967.47,60376.78,60909.02
2024-08-20 14:00:00+00:00,60908.82,60922.72,59476.36,59479.23
2024-08-20 15:00:00+00:00,59479.63,59492.75,58726.3,58842.89
2024-08-20 16:00:00+00:00,58842.7,59053.97,58612.88,58818.41
2024-08-20 17:00:00+00:00,58818.41,59071.86,58701.31,59055.33
2024-08-20 18:00:00+00:00,59055.34,59494.41,59019.92,59210.1
2024-08-20 19:00:00+00:00,59210.05,59607.44,59168.9,59515.49
2024-08-20 20:00:00+00:00,59515.28,59720.08,59312.01,59329.72
2024-08-20 21:00:00+00:00,59329.8,59343.82,58929.58,59313.05
2024-08-20 22:00:00+00:00,59312.95,59554.69,59256.04,59385.26
2024-08-20 23:00:00+00:00,59385.26,59416.95,59012.14,59032.08
2024-08-21 00:00:00+00:00,59032.09,59280.57,58961.64,58994.67
2024-08-21 01:00:00+00:00,58994.59,59284.12,58808.26,59284.11
2024-08-21 02:00:00+00:00,59284.24,59514.51,59259.3,59369.28
2024-08-21 03:00:00+00:00,59368.47,59423.39,59222.25,59323.88
2024-08-21 04:00:00+00:00,59323.72,59410.0,59201.17,59361.01
2024-08-21 05:00:00+00:00,59361.02,59408.58,59303.37,59384.55
2024-08-21 06:00:00+00:00,59384.67,59732.97,59368.56,59631.9
2024-08-21 07:00:00+00:00,59631.68,59735.73,59583.79,59714.32
2024-08-21 08:00:00+00:00,59714.32,59914.56,59253.78,59453.56
2024-08-21 09:00:00+00:00,59453.39,59509.06,59104.16,59292.22
2024-08-21 10:00:00+00:00,59292.22,59485.42,59217.94,59469.76
2024-08-21 11:00:00+00:00,59470.62,59507.5,59277.05,59366.27
2024-08-21 12:00:00+00:00,59367.26,59600.0,59275.55,59510.34
2024-08-21 13:00:00+00:00,59510.34,60087.04,58863.77,59945.28
2024-08-21 14:00:00+00:00,59941.63,60201.01,59266.19,59421.07
2024-08-21 15:00:00+00:00,59419.55,59785.19,59308.7,59518.77
2024-08-21 16:00:00+00:00,59519.06,59948.62,59385.5,59885.85
2024-08-21 17:00:00+00:00,59885.35,60037.22,59714.64,59941.7
2024-08-21 18:00:00+00:00,59941.28,60832.49,59858.54,60773.93
2024-08-21 19:00:00+00:00,60773.93,61627.12,60725.33,61578.85
2024-08-21 20:00:00+00:00,61578.44,61818.68,60913.58,61238.1
2024-08-21 21:00:00+00:00,61237.19,61485.8,60947.34,61236.95
2024-08-21 22:00:00+00:00,61236.95,61499.91,61180.77,61180.78
2024-08-21 23:00:00+00:00,61180.94,61291.02,61014.07,61158.13
2024-08-22 00:00:00+00:00,61158.53,61227.28,60829.45,60830.74
2024-08-22 01:00:00+00:00,60830.69,61007.84,60739.87,60980.91
2024-08-22 02:00:00+00:00,60981.03,60981.26,59785.95,60190.85
2024-08-22 03:00:00+00:00,60190.15,60626.9,60094.45,60559.77
2024-08-22 04:00:00+00:00,60559.64,60855.72,60472.98,60833.06
2024-08-22 05:00:00+00:00,60832.95,60842.11,60625.52,60734.21
2024-08-22 06:00:00+00:00,60733.56,60950.57,60698.57,60774.73
2024-08-22 07:00:00+00:00,60774.92,61104.33,60719.24,60999.29
2024-08-22 08:00:00+00:00,60999.03,61118.97,60876.36,60942.79
2024-08-22 09:00:00+00:00,60942.19,60987.69,60820.53,60899.26
2024-08-22 10:00:00+00:00,60899.26,61410.36,60844.02,61360.58
2024-08-22 11:00:00+00:00,61360.58,61392.2,61121.66,61347.2
2024-08-22 12:00:00+00:00,61347.2,61402.32,60797.87,60891.24
2024-08-22 13:00:00+00:00,60891.25,60933.03,60442.01,60827.46
2024-08-22 14:00:00+00:00,60827.48,60853.41,60362.59,60526.07
2024-08-22 15:00:00+00:00,60526.07,60833.47,60119.06,60422.5
2024-08-22 16:00:00+00:00,60422.5,60599.58,60296.03,60337.69
2024-08-22 17:00:00+00:00,60337.69,60521.21,60157.5,60175.16
2024-08-22 18:00:00+00:00,60175.16,60576.58,60145.64,60341.34
2024-08-22 19:00:00+00:00,60341.06,60445.83,60183.49,60313.8
2024-08-22 20:00:00+00:00,60313.12,60692.57,60300.82,60689.49
2024-08-22 21:00:00+00:00,60689.45,60701.82,60476.61,60557.37
2024-08-22 22:00:00+00:00,60557.37,60608.86,60436.29,60447.16
2024-08-22 23:00:00+00:00,60447.16,60473.23,60320.7,60387.52
2024-08-23 00:00:00+00:00,60387.28,60945.27,60349.92,60732.91
2024-08-23 01:00:00+00:00,60732.92,60862.48,60614.12,60777.63
2024-08-23 02:00:00+00:00,60778.1,60815.72,60624.73,60633.05
2024-08-23 03:00:00+00:00,60633.05,60695.88,60579.73,60599.89
2024-08-23 04:00:00+00:00,60599.86,60729.64,60589.66,60712.47
2024-08-23 05:00:00+00:00,60712.47,61079.52,60712.13,60863.22
2024-08-23 06:00:00+00:00,60863.36,61348.37,60838.26,61195.25
2024-08-23 07:00:00+00:00,61195.88,61262.66,60997.32,61074.03
2024-08-23 08:00:00+00:00,61073.44,61326.24,61042.92,61321.16
2024-08-23 09:00:00+00:00,61321.16,61339.76,61015.7,61030.09
2024-08-23 10:00:00+00:00,61030.1,61166.52,61011.91,61063.84
2024-08-23 11:00:00+00:00,61063.75,61085.73,60700.81,60745.79
2024-08-23 12:00:00+00:00,60745.79,61221.59,60745.79,61149.43
2024-08-23 13:00:00+00:00,61149.24,61169.05,60900.74,61123.19
2024-08-23 14:00:00+00:00,61123.19,62299.67,60814.83,61008.68
2024-08-23 15:00:00+00:00,61008.68,61772.31,60932.2,61547.24
2024-08-23 16:00:00+00:00,61546.59,61821.82,61365.69,61737.59
2024-08-23 17:00:00+00:00,61737.45,63020.94,61626.97,63009.23
2024-08-23 18:00:00+00:00,63009.3,63402.83,62718.47,63162.17
2024-08-23 19:00:00+00:00,63162.17,63820.01,63017.24,63634.31
2024-08-23 20:00:00+00:00,63634.31,63797.74,63498.44,63632.97
2024-08-23 21:00:00+00:00,63635.21,64580.76,63606.86,64398.06
2024-08-23 22:00:00+00:00,64398.29,64938.03,64009.05,64096.76
2024-08-23 23:00:00+00:00,64097.84,64321.21,63845.95,64041.06
2024-08-24 00:00:00+00:00,64041.93,64230.96,63875.78,64006.1
2024-08-24 01:00:00+00:00,64006.64,64048.36,63676.13,63878.44
2024-08-24 02:00:00+00:00,63878.44,64041.19,63832.1,63991.56
2024-08-24 03:00:00+00:00,63991.56,64035.0,63818.24,63875.59
2024-08-24 04:00:00+00:00,63875.59,64027.17,63866.69,63939.33
2024-08-24 05:00:00+00:00,63939.33,64066.32,63908.19,64031.94
2024-08-24 06:00:00+00:00,64031.95,64304.62,63969.59,64095.15
2024-08-24 07:00:00+00:00,64095.44,64370.68,64093.8,64357.11
2024-08-24 08:00:00+00:00,64357.09,64465.98,64186.72,64456.91
2024-08-24 09:00:00+00:00,64456.91,64510.42,64243.54,64373.26
2024-08-24 10:00:00+00:00,64373.26,64427.36,64142.92,64161.16
2024-08-24 11:00:00+00:00,64159.99,64229.66,63942.64,63951.32
2024-08-24 12:00:00+00:00,63951.31,64224.72,63946.74,64130.87
2024-08-24 13:00:00+00:00,64131.05,64285.0,64032.75,64259.43
2024-08-24 14:00:00+00:00,64259.19,64266.77,64116.84,64215.98
2024-08-24 15:00:00+00:00,64215.98,64216.41,63925.43,64020.14
2024-08-24 16:00:00+00:00,64020.14,64456.16,64003.64,64340.78
2024-08-24 17:00:00+00:00,64340.78,64340.79,63996.92,64092.79
2024-08-24 18:00:00+00:00,64092.53,64479.11,63981.33,64266.11
2024-08-24 19:00:00+00:00,64266.11,64415.05,64253.62,64253.69
2024-08-24 20:00:00+00:00,64253.78,64370.06,64175.52,64176.39
2024-08-24 21:00:00+00:00,64176.7,64214.22,63603.14,63660.36
2024-08-24 22:00:00+00:00,63659.89,64027.39,63622.27,63879.01
2024-08-24 23:00:00+00:00,63879.99,64200.5,63843.07,64198.68
2024-08-25 00:00:00+00:00,64198.51,64514.76,64129.3,64192.41
2024-08-25 01:00:00+00:00,64191.56,64395.12,64069.2,64169.57
2024-08-25 02:00:00+00:00,64169.35,64289.34,64126.14,64158.0
2024-08-25 03:00:00+00:00,64158.0,64191.93,64019.04,64121.19
2024-08-25 04:00:00+00:00,64120.8,64179.45,64019.31,64171.36
2024-08-25 05:00:00+00:00,64171.36,64215.57,64131.74,64158.94
2024-08-25 06:00:00+00:00,64158.77,64185.6,63996.68,64016.03
2024-08-25 07:00:00+00:00,64016.36,64057.93,63806.56,63886.78
2024-08-25 08:00:00+00:00,63886.78,64026.48,63827.26,63953.22
2024-08-25 09:00:00+00:00,63952.64,63998.84,63816.67,63880.26
2024-08-25 10:00:00+00:00,63880.26,63951.31,63807.58,63899.24
2024-08-25 11:00:00+00:00,63899.24,64030.52,63891.05,63894.39
2024-08-25 12:00:00+00:00,63894.34,63956.84,63827.22,63945.2
2024-08-25 13:00:00+00:00,63945.21,64186.47,63871.81,64101.43
2024-08-25 14:00:00+00:00,64101.49,64269.29,64100.91,64171.1
2024-08-25 15:00:00+00:00,64171.26,64301.63,64105.94,64152.01
2024-08-25 16:00:00+00:00,64152.01,64220.06,64031.27,64053.73
2024-08-25 17:00:00+00:00,64053.73,64182.48,64041.06,64158.65
2024-08-25 18:00:00+00:00,64158.65,64266.65,64087.46,64185.35
2024-08-25 19:00:00+00:00,64185.39,64228.75,64162.35,64205.38
2024-08-25 20:00:00+00:00,64205.09,64283.66,64147.45,64227.81
2024-08-25 21:00:00+00:00,64228.09,64583.45,64226.36,64404.06
2024-08-25 22:00:00+00:00,64403.46,64632.16,64307.17,64504.37
2024-08-25 23:00:00+00:00,64505.25,64998.01,64233.07,64244.37
2024-08-26 00:00:00+00:00,64244.05,64499.77,63920.55,64135.91
2024-08-26 01:00:00+00:00,64135.94,64215.48,63918.28,63962.47
2024-08-26 02:00:00+00:00,63962.6,64094.97,63824.71,64091.11
2024-08-26 03:00:00+00:00,64090.75,64146.93,64027.86,64139.88
2024-08-26 04:00:00+00:00,64139.81,64230.2,63973.9,64043.44
2024-08-26 05:00:00+00:00,64042.52,64075.1,63911.14,63977.47
2024-08-26 06:00:00+00:00,63977.41,64004.49,63675.73,63748.34
2024-08-26 07:00:00+00:00,63748.22,63888.41,63606.38,63652.06
2024-08-26 08:00:00+00:00,63652.07,63889.62,63622.49,63759.84
2024-08-26 09:00:00+00:00,63759.84,63877.62,63320.02,63877.62
2024-08-26 10:00:00+00:00,63876.98,64058.3,63757.22,63806.31
2024-08-26 11:00:00+00:00,63806.09,64018.9,63761.76,63882.06
2024-08-26 12:00:00+00:00,63882.08,63983.36,63493.7,63656.53
2024-08-26 13:00:00+00:00,63656.54,63895.93,63523.64,63786.51
2024-08-26 14:00:00+00:00,63786.48,63895.89,63189.1,63524.01
2024-08-26 15:00:00+00:00,63524.03,63654.55,63104.06,63560.71
2024-08-26 16:00:00+00:00,63559.7,63840.69,63437.27,63728.62
2024-08-26 17:00:00+00:00,63728.95,63890.96,63232.31,63401.86
2024-08-26 18:00:00+00:00,63401.86,63727.58,63222.66,63668.55
2024-08-26 19:00:00+00:00,63668.56,63727.45,63292.85,63365.51
2024-08-26 20:00:00+00:00,63365.19,63582.27,63226.95,63458.41
2024-08-26 21:00:00+00:00,63458.43,63458.43,62877.51,63180.73
2024-08-26 22:00:00+00:00,63180.91,63302.25,62914.12,62997.88
2024-08-26 23:00:00+00:00,62996.54,63190.76,62839.62,62864.15
2024-08-27 00:00:00+00:00,62864.91,63059.4,62675.83,62733.73
2024-08-27 01:00:00+00:00,62733.81,63218.69,62707.79,63007.14
2024-08-27 02:00:00+00:00,63007.03,63203.45,62906.68,62915.21
2024-08-27 03:00:00+00:00,62914.73,63018.86,62735.7,62982.79
2024-08-27 04:00:00+00:00,62982.79,63108.87,62923.33,63052.04
2024-08-27 05:00:00+00:00,63052.04,63210.07,63051.05,63161.51
2024-08-27 06:00:00+00:00,63161.51,63163.3,62745.37,62777.24
2024-08-27 07:00:00+00:00,62776.55,62973.3,62776.55,62913.36
2024-08-27 08:00:00+00:00,62912.73,63010.05,62713.76,62824.93
2024-08-27 09:00:00+00:00,62824.93,62962.28,62599.55,62692.26
2024-08-27 10:00:00+00:00,62692.25,62692.42,62262.33,62343.96
2024-08-27 11:00:00+00:00,62343.96,62553.69,62249.03,62426.05
2024-08-27 12:00:00+00:00,62426.05,62483.87,62180.2,62434.97
2024-08-27 13:00:00+00:00,62436.15,62498.48,62150.87,62244.47
2024-08-27 14:00:00+00:00,62244.47,62299.87,61824.26,61860.95
2024-08-27 15:00:00+00:00,61861.12,61985.34,61494.25,61717.45
2024-08-27 16:00:00+00:00,61717.13,61998.52,61550.21,61573.42
2024-08-27 17:00:00+00:00,61573.42,61943.25,61535.58,61942.96
2024-08-27 18:00:00+00:00,61942.91,62153.84,61897.69,62107.14
2024-08-27 19:00:00+00:00,62107.02,62203.41,61895.98,62113.3
2024-08-27 20:00:00+00:00,62113.92,62113.95,61857.7,61863.57
2024-08-27 21:00:00+00:00,61863.57,61958.0,60002.94,60427.65
2024-08-27 22:00:00+00:00,60427.69,60430.84,58084.55,59511.06
2024-08-27 23:00:00+00:00,59511.11,59772.26,59163.99,59426.0
2024-08-28 00:00:00+00:00,59426.68,59459.19,59017.28,59102.99
2024-08-28 01:00:00+00:00,59103.27,59466.59,58936.81,59394.71
2024-08-28 02:00:00+00:00,59394.62,59429.06,59208.04,59350.04
2024-08-28 03:00:00+00:00,59350.07,59663.73,59321.24,59642.18
2024-08-28 04:00:00+00:00,59642.18,59673.06,59302.54,59344.07
2024-08-28 05:00:00+00:00,59344.15,59499.97,59267.62,59301.35
2024-08-28 06:00:00+00:00,59301.35,59371.34,59144.45,59203.67
2024-08-28 07:00:00+00:00,59203.76,59287.17,58552.01,58621.88
2024-08-28 08:00:00+00:00,58621.83,59309.03,58554.35,59241.42
2024-08-28 09:00:00+00:00,59241.88,60222.51,59168.27,60208.66
2024-08-28 10:00:00+00:00,60208.64,60222.16,59712.99,59771.25
2024-08-28 11:00:00+00:00,59771.24,60107.97,59695.55,59949.62
2024-08-28 12:00:00+00:00,59949.62,60171.88,59901.68,59965.07
2024-08-28 13:00:00+00:00,59965.07,60020.49,59337.44,59348.05
2024-08-28 14:00:00+00:00,59347.83,59946.7,58960.18,59211.09
2024-08-28 15:00:00+00:00,59210.3,59210.3,58486.86,59013.07
2024-08-28 16:00:00+00:00,59012.92,59227.72,57886.45,59211.35
2024-08-28 17:00:00+00:00,59211.95,59262.06,58651.82,58656.95
2024-08-28 18:00:00+00:00,58657.37,59516.28,58611.53,59497.04
2024-08-28 19:00:00+00:00,59497.04,59837.11,58843.09,58914.21
2024-08-28 20:00:00+00:00,58912.71,59600.86,58671.9,59353.24
2024-08-28 21:00:00+00:00,59351.5,59493.36,59094.58,59128.76
2024-08-28 22:00:00+00:00,59129.1,59268.29,58861.4,59207.87
2024-08-28 23:00:00+00:00,59207.65,59211.4,59003.03,59038.94
2024-08-29 00:00:00+00:00,59035.31,59241.01,58931.97,59213.33
2024-08-29 01:00:00+00:00,59213.54,59325.09,58891.77,59004.09
2024-08-29 02:00:00+00:00,59004.09,59191.89,58940.83,59144.07
2024-08-29 03:00:00+00:00,59144.07,59196.96,59038.46,59148.39
2024-08-29 04:00:00+00:00,59148.38,59220.54,59078.13,59203.96
2024-08-29 05:00:00+00:00,59203.91,59465.79,59151.79,59444.14
2024-08-29 06:00:00+00:00,59444.14,59765.18,59381.96,59576.67
2024-08-29 07:00:00+00:00,59576.67,59689.49,59511.92,59589.4
2024-08-29 08:00:00+00:00,59589.18,59637.61,59385.58,59557.99
2024-08-29 09:00:00+00:00,59557.85,59777.23,59556.42,59592.01
2024-08-29 10:00:00+00:00,59591.53,59844.58,59582.57,59683.84
2024-08-29 11:00:00+00:00,59683.05,60475.98,59623.49,60080.35
2024-08-29 12:00:00+00:00,60080.15,60498.35,59999.65,60327.66
2024-08-29 13:00:00+00:00,60327.7,60662.8,60203.92,60631.44
2024-08-29 14:00:00+00:00,60631.64,60950.32,60459.67,60818.13
2024-08-29 15:00:00+00:00,60817.7,61164.22,60759.6,60785.97
2024-08-29 16:00:00+00:00,60785.74,60963.63,60235.33,60301.41
2024-08-29 17:00:00+00:00,60300.95,60592.12,60187.19,60537.11
2024-08-29 18:00:00+00:00,60537.11,60553.47,58931.95,59165.42
2024-08-29 19:00:00+00:00,59165.85,59703.63,58965.81,59261.36
2024-08-29 20:00:00+00:00,59261.63,59524.35,59240.6,59524.35
2024-08-29 21:00:00+00:00,59524.87,59641.5,59438.65,59501.06
2024-08-29 22:00:00+00:00,59500.78,59501.03,58769.0,59215.94
2024-08-29 23:00:00+00:00,59215.94,59395.27,59154.76,59367.32
2024-08-30 00:00:00+00:00,59367.17,59483.26,59140.04,59210.51
2024-08-30 01:00:00+00:00,59210.55,59304.95,58972.23,59220.99
2024-08-30 02:00:00+00:00,59221.4,59342.58,59067.86,59209.41
2024-08-30 03:00:00+00:00,59209.64,59210.95,58913.39,59038.28
2024-08-30 04:00:00+00:00,59038.47,59160.69,59015.8,59020.46
2024-08-30 05:00:00+00:00,59020.46,59029.18,58696.87,58784.8
2024-08-30 06:00:00+00:00,58785.05,59375.46,58714.13,59362.95
2024-08-30 07:00:00+00:00,59363.27,59587.85,59240.11,59278.61
2024-08-30 08:00:00+00:00,59278.76,59581.66,59277.86,59451.08
2024-08-30 09:00:00+00:00,59450.91,59667.9,59426.61,59587.01
2024-08-30 10:00:00+00:00,59587.01,59673.59,59439.78,59587.07
2024-08-30 11:00:00+00:00,59587.07,59648.28,59325.8,59401.41
2024-08-30 12:00:00+00:00,59401.41,59904.13,59381.67,59541.48
2024-08-30 13:00:00+00:00,59541.48,59666.26,58936.06,59647.59
2024-08-30 14:00:00+00:00,59646.74,59826.54,58463.35,58471.7
2024-08-30 15:00:00+00:00,58471.94,58667.87,57957.31,58097.32
2024-08-30 16:00:00+00:00,58097.57,58599.38,57782.58,58558.92
2024-08-30 17:00:00+00:00,58558.65,58811.75,58410.61,58635.48
2024-08-30 18:00:00+00:00,58635.45,59370.98,58632.5,59370.72
2024-08-30 19:00:00+00:00,59370.42,59373.01,58716.16,58716.16
2024-08-30 20:00:00+00:00,58716.56,59053.34,58710.16,59053.34
2024-08-30 21:00:00+00:00,59053.34,59157.66,58979.92,59058.31
2024-08-30 22:00:00+00:00,59057.75,59292.26,59056.0,59240.7
2024-08-30 23:00:00+00:00,59239.88,59279.86,59094.51,59122.55
2024-08-31 00:00:00+00:00,59122.23,59445.03,59058.53,59235.92
2024-08-31 01:00:00+00:00,59236.47,59324.13,59170.29,59273.1
2024-08-31 02:00:00+00:00,59273.1,59283.78,59139.53,59184.9
2024-08-31 03:00:00+00:00,59184.9,59240.67,59118.25,59221.96
2024-08-31 04:00:00+00:00,59221.64,59338.66,59204.75,59338.41
2024-08-31 05:00:00+00:00,59338.58,59338.58,59200.06,59200.67
2024-08-31 06:00:00+00:00,59200.51,59253.92,59143.1,59143.91
2024-08-31 07:00:00+00:00,59143.7,59179.14,59056.13,59085.03
2024-08-31 08:00:00+00:00,59085.02,59120.16,58971.73,58975.27
2024-08-31 09:00:00+00:00,58975.27,59011.51,58822.56,58898.73
2024-08-31 10:00:00+00:00,58898.73,59151.19,58860.41,59123.7
2024-08-31 11:00:00+00:00,59123.7,59168.11,59091.26,59104.4
2024-08-31 12:00:00+00:00,59104.51,59229.15,59057.3,59180.67
2024-08-31 13:00:00+00:00,59181.24,59232.14,58925.95,58944.66
2024-08-31 14:00:00+00:00,58944.66,59154.89,58887.35,59115.76
2024-08-31 15:00:00+00:00,59115.76,59143.39,58958.26,58996.83
2024-08-31 16:00:00+00:00,58996.66,59023.52,58847.12,58959.63
2024-08-31 17:00:00+00:00,58959.38,59013.59,58738.92,59002.8
2024-08-31 18:00:00+00:00,59002.8,59126.94,58858.15,58909.32
2024-08-31 19:00:00+00:00,58909.32,58931.2,58818.35,58845.85
2024-08-31 20:00:00+00:00,58845.54,58960.32,58771.86,58940.07
2024-08-31 21:00:00+00:00,58940.07,59118.5,58910.39,59053.88
2024-08-31 22:00:00+00:00,59053.88,59121.48,58993.93,59013.4
2024-08-31 23:00:00+00:00,59013.4,59045.65,58918.49,58963.04
2024-09-01 00:00:00+00:00,58963.19,59063.78,58896.63,58920.72
2024-09-01 01:00:00+00:00,58920.72,58945.98,58814.48,58819.5
2024-09-01 02:00:00+00:00,58820.04,58837.32,58270.62,58530.24
2024-09-01 03:00:00+00:00,58530.24,58657.62,58409.26,58513.16
2024-09-01 04:00:00+00:00,58513.16,58588.25,58354.29,58433.02
2024-09-01 05:00:00+00:00,58433.41,58456.56,57781.97,57971.15
2024-09-01 06:00:00+00:00,57971.89,58282.3,57941.81,58194.32
2024-09-01 07:00:00+00:00,58194.62,58482.42,58121.09,58464.53
2024-09-01 08:00:00+00:00,58463.69,58492.07,58190.44,58221.33
2024-09-01 09:00:00+00:00,58221.33,58386.81,58137.83,58208.78
2024-09-01 10:00:00+00:00,58208.49,58210.31,57890.64,57919.52
2024-09-01 11:00:00+00:00,57919.26,58224.81,57834.88,58224.81
2024-09-01 12:00:00+00:00,58223.26,58299.91,57904.83,58000.1
2024-09-01 13:00:00+00:00,57998.6,58195.45,57738.67,58164.13
2024-09-01 14:00:00+00:00,58165.56,58166.13,57276.65,57867.85
2024-09-01 15:00:00+00:00,57867.85,58339.32,57742.88,58202.01
2024-09-01 16:00:00+00:00,58202.01,58337.89,58079.67,58126.19
2024-09-01 17:00:00+00:00,58126.59,58190.94,57870.75,58115.98
2024-09-01 18:00:00+00:00,58115.69,58756.73,58110.15,58530.47
2024-09-01 19:00:00+00:00,58530.47,58759.89,58281.16,58503.73
2024-09-01 20:00:00+00:00,58504.28,58639.08,58372.48,58417.51
2024-09-01 21:00:00+00:00,58417.28,58421.01,58085.62,58339.56
2024-09-01 22:00:00+00:00,58339.5,58396.57,57241.89,57300.16
2024-09-01 23:00:00+00:00,57300.16,57583.8,57200.17,57294.41
2024-09-02 00:00:00+00:00,57294.11,57642.98,57131.5,57461.99
2024-09-02 01:00:00+00:00,57462.14,57569.38,57243.21,57418.14
2024-09-02 02:00:00+00:00,57418.14,57702.0,57289.81,57504.33
2024-09-02 03:00:00+00:00,57504.33,57750.86,57498.99,57740.24
2024-09-02 04:00:00+00:00,57740.42,57756.28,57454.21,57462.37
2024-09-02 05:00:00+00:00,57462.81,57973.48,57450.56,57782.46
2024-09-02 06:00:00+00:00,57783.01,57878.27,57669.66,57683.72
2024-09-02 07:00:00+00:00,57683.72,57788.78,57365.9,57543.86
2024-09-02 08:00:00+00:00,57543.97,58279.95,57517.13,58058.3
2024-09-02 09:00:00+00:00,58058.86,58450.18,57898.35,58406.14
2024-09-02 10:00:00+00:00,58405.88,58577.37,58288.63,58494.68
2024-09-02 11:00:00+00:00,58494.68,58666.14,58346.19,58419.67
2024-09-02 12:00:00+00:00,58419.47,58501.89,58257.16,58387.39
2024-09-02 13:00:00+00:00,58387.69,58481.77,58150.5,58178.04
2024-09-02 14:00:00+00:00,58178.25,58794.98,58101.85,58600.27
2024-09-02 15:00:00+00:00,58600.12,58737.38,58490.52,58533.98
2024-09-02 16:00:00+00:00,58533.98,58648.14,58293.63,58340.89
2024-09-02 17:00:00+00:00,58340.81,58553.66,58300.0,58511.45
2024-09-02 18:00:00+00:00,58511.45,58654.67,58319.55,58484.01
2024-09-02 19:00:00+00:00,58483.76,58552.76,58392.62,58436.35
2024-09-02 20:00:00+00:00,58436.35,59214.31,58381.75,58997.51
2024-09-02 21:00:00+00:00,58998.48,59270.68,58881.74,59042.53
2024-09-02 22:00:00+00:00,59042.44,59340.71,59003.48,59340.71
2024-09-02 23:00:00+00:00,59340.47,59417.4,59075.77,59130.9
2024-09-03 00:00:00+00:00,59130.9,59251.0,59022.53,59250.91
2024-09-03 01:00:00+00:00,59250.91,59399.38,59187.92,59381.38
2024-09-03 02:00:00+00:00,59380.73,59798.99,59302.14,59306.4
2024-09-03 03:00:00+00:00,59306.82,59322.9,59077.27,59103.75
2024-09-03 04:00:00+00:00,59103.31,59231.8,59003.76,59093.74
2024-09-03 05:00:00+00:00,59093.74,59250.8,58993.24,59180.2
2024-09-03 06:00:00+00:00,59180.22,59181.32,58870.5,58884.88
2024-09-03 07:00:00+00:00,58884.95,59127.7,58874.64,59102.47
2024-09-03 08:00:00+00:00,59102.47,59126.42,58710.26,58782.1
2024-09-03 09:00:00+00:00,58782.1,58949.32,58774.57,58866.71
2024-09-03 10:00:00+00:00,58866.71,59183.13,58828.27,59071.45
2024-09-03 11:00:00+00:00,59071.45,59097.72,58943.58,59064.31
2024-09-03 12:00:00+00:00,59064.31,59335.92,59049.2,59129.27
2024-09-03 13:00:00+00:00,59129.27,59307.51,58204.14,58388.62
2024-09-03 14:00:00+00:00,58388.21,58389.75,57569.92,57664.33
2024-09-03 15:00:00+00:00,57664.54,58010.6,57621.62,57723.06
2024-09-03 16:00:00+00:00,57723.06,57913.8,57651.29,57699.21
2024-09-03 17:00:00+00:00,57699.14,58075.09,57671.04,57692.94
2024-09-03 18:00:00+00:00,57692.83,58047.09,57592.3,57917.79
2024-09-03 19:00:00+00:00,57917.79,58239.32,57844.77,58031.74
2024-09-03 20:00:00+00:00,58031.36,58230.32,58031.36,58219.84
2024-09-03 21:00:00+00:00,58219.88,58229.36,57964.03,58119.84
2024-09-03 22:00:00+00:00,58117.53,58173.47,57854.53,57857.69
2024-09-03 23:00:00+00:00,57857.48,57892.37,57416.49,57485.7
2024-09-04 00:00:00+00:00,57485.77,57919.47,57131.86,57131.86
2024-09-04 01:00:00+00:00,57131.75,57134.45,55633.62,56770.2
2024-09-04 02:00:00+00:00,56770.32,56806.32,56509.6,56632.76
2024-09-04 03:00:00+00:00,56632.76,56831.61,56603.35,56643.18
2024-09-04 04:00:00+00:00,56643.25,56713.36,56545.77,56680.29
2024-09-04 05:00:00+00:00,56680.29,56680.62,56196.73,56235.63
2024-09-04 06:00:00+00:00,56235.63,56509.14,56218.5,56255.97
2024-09-04 07:00:00+00:00,56256.53,56863.61,56239.98,56731.68
2024-09-04 08:00:00+00:00,56731.68,56888.02,56655.35,56768.24
2024-09-04 09:00:00+00:00,56768.2,56839.82,56568.13,56581.87
2024-09-04 10:00:00+00:00,56581.03,56690.11,56440.77,56441.71
2024-09-04 11:00:00+00:00,56441.71,56666.89,56441.49,56560.72
2024-09-04 12:00:00+00:00,56560.78,56748.37,56479.69,56585.62
2024-09-04 13:00:00+00:00,56585.48,56670.71,56329.37,56458.12
2024-09-04 14:00:00+00:00,56458.1,57558.14,56178.21,57493.0
2024-09-04 15:00:00+00:00,57493.51,58142.57,57353.73,58116.87
2024-09-04 16:00:00+00:00,58117.08,58498.58,58108.04,58389.98
2024-09-04 17:00:00+00:00,58390.52,58453.69,57806.6,57861.98
2024-09-04 18:00:00+00:00,57861.98,57980.8,57633.14,57667.55
2024-09-04 19:00:00+00:00,57667.82,58144.13,57645.75,58042.14
2024-09-04 20:00:00+00:00,58043.52,58160.36,57875.76,58033.52
2024-09-04 21:00:00+00:00,58033.52,58104.93,57930.29,58084.26
2024-09-04 22:00:00+00:00,58084.26,58367.97,58028.37,58115.9
2024-09-04 23:00:00+00:00,58115.9,58216.38,57883.05,57955.7
2024-09-05 00:00:00+00:00,57955.69,58321.86,57948.85,57995.01
2024-09-05 01:00:00+00:00,57995.17,58242.9,57952.06,58017.6
2024-09-05 02:00:00+00:00,58017.6,58059.01,57656.84,57687.34
2024-09-05 03:00:00+00:00,57687.58,57688.35,56916.88,57124.25
